origin,cwe,location,id,msg,verbose,severity,label
StackOverflow_cpp,398,"{'file': 'post-8819664.cpp', 'line': '4', 'info': None}",noExplicitConstructor,Class &#039;MyHaltStruct&#039; has a constructor with 1 argument that is not explicit.,Class &#039;MyHaltStruct&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-24758754.cpp', 'line': '4', 'info': None}",noExplicitConstructor,Class &#039;Board&#039; has a constructor with 1 argument that is not explicit.,Class &#039;Board&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-43286729-2.cpp', 'line': '4', 'info': None}",noExplicitConstructor,Class &#039;Light&#039; has a constructor with 1 argument that is not explicit.,Class &#039;Light&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-47719243-3.cpp', 'line': '45', 'info': None}",noExplicitConstructor,Class &#039;RP&#039; has a constructor with 1 argument that is not explicit.,Class &#039;RP&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-57550329.cpp', 'line': '4', 'info': None}",noExplicitConstructor,Class &#039;TestClass &lt; decltype ( doStuff ) &gt;&#039; has a constructor with 1 argument that is not explicit.,Class &#039;TestClass &lt; decltype ( doStuff ) &gt;&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-24760569.cpp', 'line': '30', 'info': None}",noExplicitConstructor,Class &#039;LEDBoard&#039; has a constructor with 1 argument that is not explicit.,Class &#039;LEDBoard&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-1027460.cpp', 'line': '3', 'info': None}",noExplicitConstructor,Class &#039;TestSuite&#039; has a constructor with 1 argument that is not explicit.,Class &#039;TestSuite&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-50203140.cpp', 'line': '7', 'info': None}",noExplicitConstructor,Class &#039;CDFrame&#039; has a constructor with 1 argument that is not explicit.,Class &#039;CDFrame&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-47719243-3.cpp', 'line': '86', 'info': None}",noExplicitConstructor,Class &#039;MD&#039; has a constructor with 1 argument that is not explicit.,Class &#039;MD&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-53613013.cpp', 'line': '10', 'info': None}",noExplicitConstructor,Struct &#039;ByteArray&#039; has a constructor with 1 argument that is not explicit.,Struct &#039;ByteArray&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-55563201.cpp', 'line': '10', 'info': None}",noExplicitConstructor,Class &#039;temperaturaPOO&#039; has a constructor with 1 argument that is not explicit.,Class &#039;temperaturaPOO&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-50203140-2.cpp', 'line': '7', 'info': None}",noExplicitConstructor,Class &#039;CDScreen&#039; has a constructor with 1 argument that is not explicit.,Class &#039;CDScreen&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-41080636.cpp', 'line': '6', 'info': None}",noExplicitConstructor,Class &#039;FTester&#039; has a constructor with 1 argument that is not explicit.,Class &#039;FTester&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-48566767-7.cpp', 'line': '15', 'info': None}",noExplicitConstructor,Class &#039;observer_base&#039; has a constructor with 1 argument that is not explicit.,Class &#039;observer_base&#039; has a constructor with 1 argument that is not explicit. Such constructors should in general be explicit for type safety reasons. Using the explicit keyword in the constructor means some mistakes when using the class can be avoided.,style,0
StackOverflow_cpp,398,"{'file': 'post-41430662.cpp', 'line': '90', 'info': None}",noOperatorEq,Class &#039;StateFactory&#039; does not have a operator= which is recommended since it has dynamic memory/resource allocation(s).,Class &#039;StateFactory&#039; does not have a operator= which is recommended since it has dynamic memory/resource allocation(s).,warning,0
StackOverflow_cpp,398,"{'file': 'post-53939190.cpp', 'line': '36', 'info': None}",passedByValue,Function parameter &#039;name&#039; should be passed by const reference.,Parameter &#039;name&#039; is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,performance,0
StackOverflow_cpp,398,"{'file': 'post-53939190.cpp', 'line': '16', 'info': None}",passedByValue,Function parameter &#039;name&#039; should be passed by const reference.,Parameter &#039;name&#039; is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,performance,0
StackOverflow_cpp,398,"{'file': 'post-15524630.cpp', 'line': '1', 'info': None}",passedByValue,Function parameter &#039;percentage&#039; should be passed by const reference.,Parameter &#039;percentage&#039; is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,performance,0
StackOverflow_cpp,398,"{'file': 'post-15524630.cpp', 'line': '2', 'info': None}",passedByValue,Function parameter &#039;liquid&#039; should be passed by const reference.,Parameter &#039;liquid&#039; is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,performance,0
StackOverflow_cpp,398,"{'file': 'post-18415021.cpp', 'line': '23', 'info': None}",passedByValue,Function parameter &#039;value&#039; should be passed by const reference.,Parameter &#039;value&#039; is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,performance,0
StackOverflow_cpp,398,"{'file': 'post-21467525.cpp', 'line': '4', 'info': None}",passedByValue,Function parameter &#039;pins&#039; should be passed by const reference.,Parameter &#039;pins&#039; is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,performance,0
StackOverflow_cpp,398,"{'file': 'post-15522215.cpp', 'line': '3', 'info': None}",publicAllocationError,Possible leak in public function. The pointer &#039;dataPtr&#039; is not deallocated before it is allocated.,Possible leak in public function. The pointer &#039;dataPtr&#039; is not deallocated before it is allocated.,warning,0
StackOverflow_cpp,398,"{'file': 'post-53237093.cpp', 'line': '144', 'info': 'Shadow variable'}",shadowVariable,Local variable &#039;ret&#039; shadows outer variable,Local variable &#039;ret&#039; shadows outer variable,style,0
StackOverflow_cpp,398,"{'file': 'post-34582497-2.cpp', 'line': '7', 'info': 'Shadow variable'}",shadowVariable,Local variable &#039;val_in_EEPROM&#039; shadows outer variable,Local variable &#039;val_in_EEPROM&#039; shadows outer variable,style,0
StackOverflow_cpp,398,"{'file': 'post-35843096.cpp', 'line': '14', 'info': None}",uninitMemberVar,Member variable &#039;pH::Stable&#039; is not initialized in the constructor.,Member variable &#039;pH::Stable&#039; is not initialized in the constructor.,warning,0
StackOverflow_cpp,398,"{'file': 'post-18415021.cpp', 'line': '24', 'info': None}",useInitializationList,Variable &#039;_value&#039; is assigned in constructor body. Consider performing initialization in initialization list.,"When an object of a class is created, the constructors of all member variables are called consecutively in the order the variables are declared, even if you don&#039;t explicitly write them to the initialization list. You could avoid assigning &#039;_value&#039; a value by passing the value to the constructor in the initialization list.",performance,0
StackOverflow_cpp,398,"{'file': 'post-41430662.cpp', 'line': '65', 'info': None}",useInitializationList,Variable &#039;x&#039; is assigned in constructor body. Consider performing initialization in initialization list.,"When an object of a class is created, the constructors of all member variables are called consecutively in the order the variables are declared, even if you don&#039;t explicitly write them to the initialization list. You could avoid assigning &#039;x&#039; a value by passing the value to the constructor in the initialization list.",performance,0
StackOverflow_cpp,398,"{'file': 'post-34597599.cpp', 'line': '2', 'info': None}",uselessAssignmentArg,Assignment of function parameter has no effect outside the function.,Assignment of function parameter has no effect outside the function.,style,0
StackOverflow_cpp,398,"{'file': 'post-48603804.cpp', 'line': '7', 'info': None}",uselessAssignmentPtrArg,Assignment of function parameter has no effect outside the function. Did you forget dereferencing it?,Assignment of function parameter has no effect outside the function. Did you forget dereferencing it?,warning,0
StackOverflow_cpp,398,"{'file': 'post-48603804.cpp', 'line': '4', 'info': None}",uselessAssignmentPtrArg,Assignment of function parameter has no effect outside the function. Did you forget dereferencing it?,Assignment of function parameter has no effect outside the function. Did you forget dereferencing it?,warning,0
StackOverflow_cpp,398,"{'file': 'post-24759886.cpp', 'line': '42', 'info': None}",useStlAlgorithm,"Consider using std::any_of, std::all_of, std::none_of, or std::accumulate algorithm instead of a raw loop.","Consider using std::any_of, std::all_of, std::none_of, or std::accumulate algorithm instead of a raw loop.",style,0
StackOverflow_cpp,398,"{'file': 'post-33395761-2.cpp', 'line': '13', 'info': None}",variableScope,The scope of the variable &#039;last_input_value&#039; can be reduced.,"The scope of the variable &#039;last_input_value&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-50279664.cpp', 'line': '8', 'info': None}",variableScope,The scope of the variable &#039;c&#039; can be reduced.,"The scope of the variable &#039;c&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-36561669-2.cpp', 'line': '15', 'info': None}",variableScope,The scope of the variable &#039;Remainder&#039; can be reduced.,"The scope of the variable &#039;Remainder&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-51823413.cpp', 'line': '11', 'info': None}",variableScope,The scope of the variable &#039;outfilename&#039; can be reduced.,"The scope of the variable &#039;outfilename&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-46465908.cpp', 'line': '62', 'info': None}",variableScope,The scope of the variable &#039;valid&#039; can be reduced.,"The scope of the variable &#039;valid&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-51640003.cpp', 'line': '70', 'info': None}",variableScope,The scope of the variable &#039;rc&#039; can be reduced.,"The scope of the variable &#039;rc&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-51823413.cpp', 'line': '8', 'info': None}",variableScope,The scope of the variable &#039;fp&#039; can be reduced.,"The scope of the variable &#039;fp&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-43824307-3.cpp', 'line': '8', 'info': None}",variableScope,The scope of the variable &#039;i&#039; can be reduced.,"The scope of the variable &#039;i&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-21607031.cpp', 'line': '5', 'info': None}",variableScope,The scope of the variable &#039;tmp&#039; can be reduced.,"The scope of the variable &#039;tmp&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-51640003.cpp', 'line': '71', 'info': None}",variableScope,The scope of the variable &#039;check&#039; can be reduced.,"The scope of the variable &#039;check&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-23634960.cpp', 'line': '4', 'info': None}",variableScope,The scope of the variable &#039;p&#039; can be reduced.,"The scope of the variable &#039;p&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-33325411.cpp', 'line': '16', 'info': None}",variableScope,The scope of the variable &#039;a2dVol&#039; can be reduced.,"The scope of the variable &#039;a2dVol&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-24996105-2.cpp', 'line': '6', 'info': None}",variableScope,The scope of the variable &#039;uNibble&#039; can be reduced.,"The scope of the variable &#039;uNibble&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-33325411-2.cpp', 'line': '18', 'info': None}",variableScope,The scope of the variable &#039;a2dVol&#039; can be reduced.,"The scope of the variable &#039;a2dVol&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-21607031.cpp', 'line': '4', 'info': None}",variableScope,The scope of the variable &#039;count&#039; can be reduced.,"The scope of the variable &#039;count&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-21035211.cpp', 'line': '33', 'info': None}",variableScope,The scope of the variable &#039;duration&#039; can be reduced.,"The scope of the variable &#039;duration&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-47901638-2.cpp', 'line': '30', 'info': None}",variableScope,The scope of the variable &#039;reading&#039; can be reduced.,"The scope of the variable &#039;reading&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,398,"{'file': 'post-19894433.cpp', 'line': '2', 'info': None}",variableScope,The scope of the variable &#039;state&#039; can be reduced.,"The scope of the variable &#039;state&#039; can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for &#039;i&#039; can be reduced:
void f(int x)
{
    int i = 0;
    if (x) {
        // it&#039;s safe to move &#039;int i = 0;&#039; here
        for (int n = 0; n &lt; 10; ++n) {
            // it is possible but not safe to move &#039;int i = 0;&#039; here
            do_something(&amp;i);
        }
    }
}
When you see this message it is always safe to reduce the variable scope 1 level.",style,0
StackOverflow_cpp,401,"{'file': 'post-37585008-2.cpp', 'line': '7', 'info': None}",memleak,Memory leak: byteData,Memory leak: byteData,error,0
StackOverflow_cpp,457,"{'file': 'post-45398726.cpp', 'line': '10', 'info': None}",uninitvar,Uninitialized variable: ret,Uninitialized variable: ret,error,0
StackOverflow_cpp,457,"{'file': 'post-54273915-2.cpp', 'line': '34', 'info': None}",uninitvar,Uninitialized variable: strtokIndx,Uninitialized variable: strtokIndx,error,0
StackOverflow_cpp,457,"{'file': 'post-24759886.cpp', 'line': '42', 'info': None}",uninitvar,Uninitialized variable: shutdown,Uninitialized variable: shutdown,error,0
StackOverflow_cpp,467,"{'file': 'post-30382989.cpp', 'line': '20', 'info': None}",arithOperationsOnVoidPointer,"&#039;map_base&#039; is of type &#039;void *&#039;. When using void pointers in calculations, the behaviour is undefined.","&#039;map_base&#039; is of type &#039;void *&#039;. When using void pointers in calculations, the behaviour is undefined. Arithmetic operations on &#039;void *&#039; is a GNU C extension, which defines the &#039;sizeof(void)&#039; to be 1.",portability,0
StackOverflow_cpp,467,"{'file': 'post-30382989.cpp', 'line': '48', 'info': None}",arithOperationsOnVoidPointer,"&#039;map_base&#039; is of type &#039;void *&#039;. When using void pointers in calculations, the behaviour is undefined.","&#039;map_base&#039; is of type &#039;void *&#039;. When using void pointers in calculations, the behaviour is undefined. Arithmetic operations on &#039;void *&#039; is a GNU C extension, which defines the &#039;sizeof(void)&#039; to be 1.",portability,0
StackOverflow_cpp,467,"{'file': 'post-25580526-2.cpp', 'line': '24', 'info': None}",pointerSize,Size of pointer &#039;buffer&#039; used instead of size of its data.,Size of pointer &#039;buffer&#039; used instead of size of its data. This is likely to lead to a buffer overflow. You probably intend to write &#039;sizeof(*buffer)&#039;.,warning,0
StackOverflow_cpp,477,"{'file': 'post-49121546.cpp', 'line': '10', 'info': None}",strdupCalled,Obsolete function &#039;strdup&#039; called. It is recommended to use &#039;_strdup&#039; instead.,Obsolete function &#039;strdup&#039; called. It is recommended to use &#039;_strdup&#039; instead.,style,0
StackOverflow_cpp,563,"{'file': 'post-26087477.cpp', 'line': '21', 'info': 'down is overwritten'}",redundantInitialization,Redundant initialization for &#039;down&#039;. The initialized value is overwritten before it is read.,Redundant initialization for &#039;down&#039;. The initialized value is overwritten before it is read.,style,0
StackOverflow_cpp,570,"{'file': 'post-31754875.cpp', 'line': '55', 'info': 'Condition &#039;weiter==1&#039; is always false'}",knownConditionTrueFalse,Condition &#039;weiter==1&#039; is always false,Condition &#039;weiter==1&#039; is always false,style,1
StackOverflow_cpp,570,"{'file': 'post-24759886.cpp', 'line': '23', 'info': 'Condition &#039;used_ports&amp;partition&#039; is always false'}",knownConditionTrueFalse,Condition &#039;used_ports&amp;partition&#039; is always false,Condition &#039;used_ports&amp;partition&#039; is always false,style,0
StackOverflow_cpp,571,"{'file': 'post-37424512-3.cpp', 'line': '6', 'info': 'Condition &#039;firstRun&#039; is always true'}",knownConditionTrueFalse,Condition &#039;firstRun&#039; is always true,Condition &#039;firstRun&#039; is always true,style,0
StackOverflow_cpp,571,"{'file': 'post-23735596.cpp', 'line': '42', 'info': None}",knownConditionTrueFalse,Condition &#039;indicator=1&#039; is always true,Condition &#039;indicator=1&#039; is always true,style,0
StackOverflow_cpp,685,"{'file': 'post-26484776.cpp', 'line': '67', 'info': None}",wrongPrintfScanfArgNum,sprintf format string requires 0 parameters but 1 is given.,sprintf format string requires 0 parameters but 1 is given.,warning,0
StackOverflow_cpp,686,"{'file': 'post-35484971.cpp', 'line': '139', 'info': None}",invalidPrintfArgType_sint,%d in format string (no. 1) requires &#039;int&#039; but the argument type is &#039;unsigned int&#039;.,%d in format string (no. 1) requires &#039;int&#039; but the argument type is &#039;unsigned int&#039;.,warning,0
StackOverflow_cpp,686,"{'file': 'post-28501330.cpp', 'line': '32', 'info': None}",invalidPrintfArgType_sint,%d in format string (no. 1) requires &#039;int&#039; but the argument type is &#039;unsigned int&#039;.,%d in format string (no. 1) requires &#039;int&#039; but the argument type is &#039;unsigned int&#039;.,warning,0
StackOverflow_cpp,686,"{'file': 'post-54273915.cpp', 'line': '3', 'info': None}",invalidPrintfArgType_sint,%d in format string (no. 4) requires &#039;int&#039; but the argument type is &#039;char *&#039;.,%d in format string (no. 4) requires &#039;int&#039; but the argument type is &#039;char *&#039;.,warning,0
StackOverflow_cpp,686,"{'file': 'post-54273915-2.cpp', 'line': '31', 'info': None}",invalidPrintfArgType_sint,%d in format string (no. 4) requires &#039;int&#039; but the argument type is &#039;char *&#039;.,%d in format string (no. 4) requires &#039;int&#039; but the argument type is &#039;char *&#039;.,warning,0
StackOverflow_cpp,686,"{'file': 'post-54273915.cpp', 'line': '3', 'info': None}",invalidPrintfArgType_sint,%d in format string (no. 8) requires &#039;int&#039; but the argument type is &#039;char *&#039;.,%d in format string (no. 8) requires &#039;int&#039; but the argument type is &#039;char *&#039;.,warning,0
StackOverflow_cpp,686,"{'file': 'post-54273915.cpp', 'line': '3', 'info': None}",invalidPrintfArgType_sint,%d in format string (no. 6) requires &#039;int&#039; but the argument type is &#039;char *&#039;.,%d in format string (no. 6) requires &#039;int&#039; but the argument type is &#039;char *&#039;.,warning,0
StackOverflow_cpp,686,"{'file': 'post-54273915-2.cpp', 'line': '31', 'info': None}",invalidPrintfArgType_sint,%d in format string (no. 8) requires &#039;int&#039; but the argument type is &#039;char *&#039;.,%d in format string (no. 8) requires &#039;int&#039; but the argument type is &#039;char *&#039;.,warning,0
StackOverflow_cpp,686,"{'file': 'post-31507923.cpp', 'line': '6', 'info': None}",invalidPrintfArgType_sint,%d in format string (no. 1) requires &#039;int&#039; but the argument type is &#039;size_t {aka unsigned long}&#039;.,%d in format string (no. 1) requires &#039;int&#039; but the argument type is &#039;size_t {aka unsigned long}&#039;.,portability,0
StackOverflow_cpp,686,"{'file': 'post-33265128.cpp', 'line': '117', 'info': None}",invalidPrintfArgType_uint,%u in format string (no. 2) requires &#039;unsigned int&#039; but the argument type is &#039;signed int&#039;.,%u in format string (no. 2) requires &#039;unsigned int&#039; but the argument type is &#039;signed int&#039;.,warning,0
StackOverflow_cpp,704,"{'file': 'post-23242578.cpp', 'line': '3', 'info': None}",invalidPointerCast,Casting from float * to unsigned long * is not portable due to different binary data representations on different platforms.,Casting from float * to unsigned long * is not portable due to different binary data representations on different platforms.,portability,0
StackOverflow_cpp,758,"{'file': 'post-36435715.cpp', 'line': '10', 'info': None}",AssignmentIntegerToAddress,Assigning an integer to a pointer is not portable.,"Assigning an integer (int/long/etc) to a pointer is not portable across different platforms and compilers. For example in 32-bit Windows and linux they are same width, but in 64-bit Windows and linux they are of different width. In worst case you end up assigning 64-bit integer to 32-bit pointer. The safe way is to store addresses only in pointer types (or typedefs like uintptr_t).",portability,0
StackOverflow_cpp,758,"{'file': 'post-57499584-3.cpp', 'line': '9', 'info': None}",objectIndex,The address of local variable &#039;dest&#039; might be accessed at non-zero index.,The address of local variable &#039;dest&#039; might be accessed at non-zero index.,warning,0
